 Sample   Time     Commanded Pos   Encoder 1 Pos   Encoder 2 Pos   Control Effort
  3579   31.689             -21           97653           24415         -0.2027;
  3580   31.698             -21           97667           24419         -0.2063;
  3581   31.707             -22           97678           24422         -0.2100;
  3582   31.716             -22           97684           24423         -0.2137;
  3583   31.724             -22           97686           24424         -0.2173;
  3584   31.733             -23           97685           24424         -0.2210;
  3585   31.742             -23           97678           24423         -0.2247;
  3586   31.751             -23           97668           24420         -0.2277;
  3587   31.760             -24           97653           24417         -0.2314;
  3588   31.769             -24           97636           24412         -0.2350;
  3589   31.778             -24           97614           24407         -0.2387;
  3590   31.786             -25           97590           24401         -0.2418;
  3591   31.795             -25           97562           24394         -0.2454;
  3592   31.804             -26           97531           24386         -0.2491;
  3593   31.813             -26           97497           24378         -0.2521;
  3594   31.822             -26           97461           24368         -0.2558;
  3595   31.831             -27           97421           24358         -0.2589;
  3596   31.840             -27           97378           24348         -0.2625;
  3597   31.848             -27           97333           24336         -0.2656;
  3598   31.857             -28           97285           24324         -0.2692;
  3599   31.866             -28           97234           24311         -0.2723;
  3600   31.875             -28           97181           24297         -0.2753;
  3601   31.884             -29           97125           24283         -0.2784;
  3602   31.893             -29           97067           24268         -0.2814;
  3603   31.902             -29           97006           24253         -0.2851;
  3604   31.910             -30           96943           24237         -0.2882;
  3605   31.919             -30           96878           24220         -0.2912;
  3606   31.928             -30           96811           24203         -0.2943;
  3607   31.937             -30           96742           24186         -0.2967;
  3608   31.946             -31           96671           24168         -0.2998;
  3609   31.955             -31           96598           24149         -0.3028;
  3610   31.964             -31           96524           24131         -0.3059;
  3611   31.972             -32           96447           24111         -0.3083;
  3612   31.981             -32           96368           24091         -0.3114;
  3613   31.990             -32           96287           24071         -0.3144;
  3614   31.999             -32           96204           24050         -0.3168;
  3615   32.008             -33           96119           24028         -0.3199;
  3616   32.017             -33           96032           24007         -0.3223;
  3617   32.026             -33           95943           23984         -0.3248;
  3618   32.034             -34           95852           23962         -0.3272;
  3619   32.043             -34           95758           23939         -0.3303;
  3620   32.052             -34           95664           23915         -0.3327;
  3621   32.061             -34           95568           23890         -0.3352;
  3622   32.070             -35           95470           23865         -0.3376;
  3623   32.079             -35           95370           23840         -0.3400;
  3624   32.088             -35           95269           23814         -0.3425;
  3625   32.096             -35           95166           23788         -0.3443;
  3626   32.105             -36           95062           23762         -0.3468;
  3627   32.114             -36           94955           23735         -0.3492;
  3628   32.123             -36           94846           23707         -0.3510;
  3629   32.132             -36           94734           23679         -0.3535;
  3630   32.141             -36           94620           23651         -0.3553;
  3631   32.149             -37           94504           23622         -0.3578;
  3632   32.158             -37           94385           23593         -0.3596;
  3633   32.167             -37           94265           23563         -0.3614;
  3634   32.176             -37           94145           23532         -0.3639;
  3635   32.185             -37           94022           23501         -0.3657;
  3636   32.194             -38           93898           23469         -0.3675;
  3637   32.203             -38           93771           23437         -0.3694;
  3638   32.211             -38           93642           23405         -0.3712;
  3639   32.220             -38           93511           23372         -0.3724;
  3640   32.229             -38           93376           23338         -0.3742;
  3641   32.238             -39           93239           23305         -0.3761;
  3642   32.247             -39           93099           23271         -0.3773;
  3643   32.256             -39           92959           23236         -0.3791;
  3644   32.265             -39           92818           23199         -0.3803;
  3645   32.273             -39           92676           23163         -0.3822;
  3646   32.282             -39           92531           23126         -0.3834;
  3647   32.291             -39           92383           23089         -0.3846;
  3648   32.300             -40           92234           23051         -0.3858;
  3649   32.309             -40           92082           23013         -0.3871;
  3650   32.318             -40           91927           22974         -0.3883;
  3651   32.327             -40           91768           22936         -0.3895;
  3652   32.335             -40           91607           22896         -0.3907;
  3653   32.344             -40           91445           22856         -0.3913;
  3654   32.353             -40           91284           22815         -0.3926;
  3655   32.362             -40           91121           22773         -0.3938;
  3656   32.371             -40           90955           22732         -0.3944;
  3657   32.380             -40           90784           22690         -0.3950;
  3658   32.389             -41           90611           22648         -0.3962;
  3659   32.397             -41           90437           22605         -0.3968;
  3660   32.406             -41           90261           22562         -0.3974;
  3661   32.415             -41           90085           22518         -0.3980;
  3662   32.424             -41           89909           22473         -0.3987;
  3663   32.433             -41           89733           22428         -0.3987;
  3664   32.442             -41           89553           22382         -0.3993;
  3665   32.451             -41           89371           22337         -0.3999;
  3666   32.459             -41           89185           22292         -0.3999;
  3667   32.468             -41           88998           22247         -0.4005;
  3668   32.477             -41           88812           22200         -0.4005;
  3669   32.486             -41           88628           22152         -0.4005;
  3670   32.495             -41           88443           22105         -0.4005;
  3671   32.504             -41           88255           22057         -0.4005;
  3672   32.513             -41           88064           22009         -0.4005;
  3673   32.521             -41           87871           21962         -0.3999;
  3674   32.530             -41           87675           21915         -0.3999;
  3675   32.539             -41           87479           21867         -0.3999;
  3676   32.548             -41           87285           21817         -0.3993;
  3677   32.557             -41           87091           21767         -0.3993;
  3678   32.566             -41           86895           21717         -0.3987;
  3679   32.574             -41           86696           21667         -0.3980;
  3680   32.583             -41           86491           21617         -0.3974;
  3681   32.592             -41           86284           21568         -0.3974;
  3682   32.601             -41           86078           21517         -0.3962;
  3683   32.610             -41           85875           21465         -0.3956;
  3684   32.619             -40           85671           21412         -0.3950;
  3685   32.628             -40           85464           21359         -0.3944;
  3686   32.636             -40           85253           21306         -0.3932;
  3687   32.645             -40           85038           21254         -0.3926;
  3688   32.654             -40           84821           21202         -0.3913;
  3689   32.663             -40           84604           21148         -0.3907;
  3690   32.672             -40           84390           21093         -0.3895;
  3691   32.681             -40           84174           21037         -0.3883;
  3692   32.690             -40           83955           20982         -0.3871;
  3693   32.698             -39           83732           20927         -0.3858;
  3694   32.707             -39           83505           20872         -0.3846;
  3695   32.716             -39           83277           20817         -0.3834;
  3696   32.725             -39           83049           20761         -0.3822;
  3697   32.734             -39           82822           20704         -0.3810;
  3698   32.743             -39           82594           20647         -0.3791;
  3699   32.752             -39           82364           20589         -0.3779;
  3700   32.760             -38           82132           20532         -0.3761;
  3701   32.769             -38           81899           20474         -0.3742;
  3702   32.778             -38           81665           20416         -0.3730;
  3703   32.787             -38           81432           20358         -0.3712;
  3704   32.796             -38           81197           20299         -0.3694;
  3705   32.805             -38           80961           20240         -0.3675;
  3706   32.814             -37           80724           20181         -0.3657;
  3707   32.822             -37           80488           20122         -0.3639;
  3708   32.831             -37           80251           20063         -0.3620;
  3709   32.840             -37           80014           20003         -0.3602;
  3710   32.849             -37           79775           19944         -0.3578;
  3711   32.858             -36           79536           19884         -0.3559;
  3712   32.867             -36           79296           19825         -0.3541;
  3713   32.876             -36           79055           19765         -0.3516;
  3714   32.884             -36           78816           19705         -0.3492;
  3715   32.893             -36           78575           19644         -0.3474;
  3716   32.902             -35           78333           19584         -0.3449;
  3717   32.911             -35           78089           19523         -0.3425;
  3718   32.920             -35           77846           19463         -0.3400;
  3719   32.929             -35           77603           19401         -0.3382;
  3720   32.938             -34           77360           19339         -0.3358;
  3721   32.946             -34           77115           19277         -0.3327;
  3722   32.955             -34           76866           19216         -0.3303;
  3723   32.964             -34           76617           19155         -0.3278;
  3724   32.973             -33           76370           19092         -0.3254;
  3725   32.982             -33           76124           19029         -0.3230;
  3726   32.991             -33           75874           18965         -0.3199;
  3727   32.999             -32           75620           18903         -0.3175;
  3728   33.008             -32           75364           18841         -0.3144;
  3729   33.017             -32           75109           18778         -0.3120;
  3730   33.026             -32           74858           18714         -0.3089;
  3731   33.035             -31           74604           18649         -0.3065;
  3732   33.044             -31           74347           18586         -0.3034;
  3733   33.053             -31           74088           18523         -0.3004;
  3734   33.061             -30           73831           18459         -0.2973;
  3735   33.070             -30           73577           18393         -0.2943;
  3736   33.079             -30           73322           18328         -0.2918;
  3737   33.088             -29           73063           18264         -0.2888;
  3738   33.097             -29           72803           18201         -0.2851;
  3739   33.106             -29           72546           18137         -0.2821;
  3740   33.115             -29           72293           18072         -0.2790;
  3741   33.123             -28           72040           18007         -0.2759;
  3742   33.132             -28           71783           17944         -0.2729;
  3743   33.141             -28           71525           17881         -0.2698;
  3744   33.150             -27           71269           17818         -0.2662;
  3745   33.159             -27           71017           17753         -0.2631;
  3746   33.168             -27           70767           17689         -0.2595;
  3747   33.177             -26           70514           17626         -0.2564;
  3748   33.185             -26           70258           17564         -0.2527;
  3749   33.194             -25           70004           17501         -0.2497;
  3750   33.203             -25           69754           17438         -0.2460;
  3751   33.212             -25           69507           17374         -0.2430;
  3752   33.221             -24           69257           17311         -0.2393;
  3753   33.230             -24           69004           17249         -0.2357;
  3754   33.239             -24           68751           17188         -0.2320;
  3755   33.247             -23           68502           17126         -0.2289;
  3756   33.256             -23           68256           17062         -0.2253;
  3757   33.265             -23           68009           16999         -0.2216;
  3758   33.274             -22           67759           16937         -0.2179;
  3759   33.283             -22           67508           16876         -0.2143;
  3760   33.292             -21           67258           16815         -0.2106;
  3761   33.301             -21           67013           16753         -0.2070;
  3762   33.309             -21           66769           16690         -0.2033;
  3763   33.318             -20           66523           16629         -0.1996;
  3764   33.327             -20           66276           16568         -0.1960;
  3765   33.336             -20           66029           16508         -0.1917;
  3766   33.345             -19           65788           16448         -0.1880;
  3767   33.354             -19           65550           16386         -0.1844;
  3768   33.363             -18           65312           16325         -0.1807;
  3769   33.371             -18           65072           16266         -0.1764;
  3770   33.380             -18           64832           16208         -0.1728;
  3771   33.389             -17           64594           16150         -0.1691;
  3772   33.398             -17           64361           16090         -0.1648;
  3773   33.407             -16           64132           16031         -0.1612;
  3774   33.416             -16           63901           15973         -0.1569;
  3775   33.424             -16           63670           15916         -0.1532;
  3776   33.433             -15           63439           15860         -0.1490;
  3777   33.442             -15           63212           15804         -0.1453;
  3778   33.451             -14           62990           15747         -0.1410;
  3779   33.460             -14           62769           15689         -0.1374;
  3780   33.469             -14           62548           15634         -0.1331;
  3781   33.478             -13           62325           15580         -0.1294;
  3782   33.486             -13           62104           15526         -0.1252;
  3783   33.495             -12           61888           15471         -0.1209;
  3784   33.504             -12           61675           15416         -0.1172;
  3785   33.513             -11           61464           15362         -0.1129;
  3786   33.522             -11           61251           15309         -0.1087;
  3787   33.531             -11           61037           15257         -0.1044;
  3788   33.540             -10           60826           15205         -0.1007;
  3789   33.548             -10           60619           15153         -0.0965;
  3790   33.557              -9           60416           15100         -0.0922;
  3791   33.566              -9           60213           15048         -0.0879;
  3792   33.575              -9           60010           14997         -0.0836;
  3793   33.584              -8           59807           14948         -0.0800;
  3794   33.593              -8           59605           14899         -0.0757;
  3795   33.602              -7           59405           14850         -0.0714;
  3796   33.610              -7           59210           14800         -0.0672;
  3797   33.619              -6           59019           14751         -0.0629;
  3798   33.628              -6           58828           14703         -0.0586;
  3799   33.637              -5           58638           14656         -0.0543;
  3800   33.646              -5           58448           14609         -0.0501;
  3801   33.655              -5           58260           14564         -0.0464;
  3802   33.664              -4           58077           14519         -0.0421;
  3803   33.672              -4           57900           14472         -0.0379;
  3804   33.681              -3           57724           14427         -0.0336;
  3805   33.690              -3           57549           14383         -0.0293;
  3806   33.699              -2           57377           14340         -0.0250;
  3807   33.708              -2           57206           14298         -0.0208;
  3808   33.717              -2           57037           14257         -0.0165;
  3809   33.726              -1           56871           14217         -0.0122;
  3810   33.734              -1           56711           14176         -0.0079;
  3811   33.743              -0           56555           14136         -0.0037;
  3812   33.752               0           56402           14096          0.0006;
  3813   33.761               1           56250           14058          0.0049;
  3814   33.770               1           56101           14021          0.0092;
  3815   33.779               1           55955           13985          0.0134;
  3816   33.788               2           55811           13950          0.0177;
  3817   33.796               2           55670           13916          0.0220;
  3818   33.805               3           55532           13882          0.0263;
  3819   33.814               3           55399           13848          0.0305;
  3820   33.823               4           55270           13815          0.0348;
  3821   33.832               4           55144           13782          0.0391;
  3822   33.841               5           55020           13751          0.0427;
  3823   33.849               5           54898           13720          0.0470;
  3824   33.858               5           54779           13691          0.0513;
  3825   33.867               6           54662           13662          0.0556;
  3826   33.876               6           54548           13635          0.0598;
  3827   33.885               7           54438           13607          0.0641;
  3828   33.894               7           54332           13580          0.0684;
  3829   33.903               8           54228           13555          0.0726;
  3830   33.911               8           54128           13529          0.0769;
  3831   33.920               8           54031           13504          0.0806;
  3832   33.929               9           53937           13480          0.0849;
  3833   33.938               9           53846           13457          0.0891;
  3834   33.947              10           53759           13435          0.0934;
  3835   33.956              10           53675           13414          0.0977;
  3836   33.965              11           53594           13393          0.1013;
  3837   33.973              11           53516           13374          0.1056;
  3838   33.982              11           53442           13355          0.1099;
  3839   33.991              12           53371           13338          0.1142;
  3840   34.000              12           53303           13321          0.1178;
  3841   34.009              13           53240           13305          0.1221;
  3842   34.018              13           53179           13290          0.1264;
  3843   34.027              13           53123           13276          0.1300;
  3844   34.035              14           53069           13263          0.1343;
  3845   34.044              14           53019           13251          0.1380;
  3846   34.053              15           52974           13239          0.1422;
  3847   34.062              15           52931           13228          0.1465;
  3848   34.071              15           52892           13219          0.1502;
  3849   34.080              16           52857           13210          0.1545;
  3850   34.089              16           52825           13202          0.1581;
  3851   34.097              17           52797           13195          0.1618;
  3852   34.106              17           52772           13188          0.1661;
  3853   34.115              18           52751           13183          0.1697;
  3854   34.124              18           52732           13178          0.1740;
  3855   34.133              18           52717           13174          0.1777;
  3856   34.142              19           52705           13171          0.1813;
  3857   34.151              19           52697           13169          0.1856;
  3858   34.159              19           52692           13168          0.1893;
  3859   34.168              20           52690           13167          0.1929;
  3860   34.177              20           52690           13167          0.1966;
  3861   34.186              21           52695           13167          0.2002;
  3862   34.195              21           52702           13169          0.2039;
  3863   34.204              21           52712           13171          0.2076;
  3864   34.213              22           52725           13174          0.2112;
  3865   34.221              22           52740           13178          0.2149;
  3866   34.230              23           52758           13182          0.2186;
  3867   34.239              23           52777           13187          0.2222;
  3868   34.248              23           52799           13193          0.2259;
  3869   34.257              24           52823           13199          0.2295;
  3870   34.266              24           52849           13206          0.2332;
  3871   34.274              24           52878           13213          0.2369;
  3872   34.283              25           52908           13220          0.2399;
  3873   34.292              25           52940           13228          0.2436;
  3874   34.301              25           52975           13237          0.2473;
  3875   34.310              26           53011           13247          0.2503;
  3876   34.319              26           53050           13256          0.2540;
  3877   34.328              26           53092           13267          0.2570;
  3878   34.336              27           53136           13278          0.2607;
  3879   34.345              27           53181           13290          0.2637;
  3880   34.354              27           53230           13302          0.2668;
  3881   34.363              28           53280           13314          0.2705;
  3882   34.372              28           53333           13327          0.2735;
  3883   34.381              28           53389           13342          0.2766;
  3884   34.390              29           53446           13356          0.2796;
  3885   34.398              29           53506           13371          0.2833;
  3886   34.407              29           53569           13387          0.2863;
  3887   34.416              30           53634           13404          0.2894;
  3888   34.425              30           53701           13421          0.2924;
  3889   34.434              30           53771           13438          0.2955;
  3890   34.443              31           53844           13456          0.2979;
  3891   34.452              31           53918           13475          0.3010;
  3892   34.460              31           53994           13494          0.3040;
  3893   34.469              32           54073           13514          0.3071;
  3894   34.478              32           54153           13535          0.3095;
  3895   34.487              32           54236           13555          0.3126;
  3896   34.496              32           54320           13577          0.3150;
  3897   34.505              33           54406           13599          0.3181;
  3898   34.514              33           54494           13621          0.3205;
  3899   34.522              33           54585           13644          0.3236;
  3900   34.531              33           54678           13667          0.3260;
  3901   34.540              34           54774           13692          0.3284;
  3902   34.549              34           54872           13716          0.3309;
  3903   34.558              34           54973           13742          0.3333;
  3904   34.567              34           55077           13767          0.3358;
  3905   34.576              35           55183           13793          0.3382;
  3906   34.584              35           55292           13820          0.3407;
  3907   34.593              35           55402           13848          0.3431;
  3908   34.602              35           55513           13876          0.3455;
  3909   34.611              36           55625           13905          0.3474;
  3910   34.620              36           55741           13935          0.3498;
  3911   34.629              36           55859           13964          0.3523;
  3912   34.638              36           55979           13995          0.3541;
  3913   34.646              37           56102           14025          0.3565;
  3914   34.655              37           56228           14056          0.3584;
  3915   34.664              37           56357           14088          0.3602;
  3916   34.673              37           56489           14120          0.3620;
  3917   34.682              37           56623           14154          0.3645;
  3918   34.691              38           56758           14187          0.3663;
  3919   34.699              38           56894           14222          0.3681;
  3920   34.708              38           57033           14258          0.3694;
  3921   34.717              38           57174           14293          0.3712;
  3922   34.726              38           57318           14329          0.3730;
  3923   34.735              38           57464           14366          0.3748;
  3924   34.744              39           57613           14403          0.3761;
  3925   34.753              39           57765           14440          0.3779;
  3926   34.761              39           57919           14478          0.3791;
  3927   34.770              39           58075           14517          0.3810;
  3928   34.779              39           58230           14557          0.3822;
  3929   34.788              39           58386           14597          0.3834;
  3930   34.797              39           58546           14638          0.3846;
  3931   34.806              40           58708           14678          0.3858;
  3932   34.815              40           58872           14719          0.3871;
  3933   34.823              40           59038           14760          0.3883;
  3934   34.832              40           59207           14802          0.3895;
  3935   34.841              40           59379           14843          0.3907;
  3936   34.850              40           59550           14885          0.3913;
  3937   34.859              40           59720           14929          0.3926;
  3938   34.868              40           59890           14973          0.3932;
  3939   34.877              40           60064           15017          0.3944;
  3940   34.885              40           60240           15060          0.3950;
  3941   34.894              41           60420           15103          0.3956;
  3942   34.903              41           60602           15147          0.3962;
  3943   34.912              41           60782           15192          0.3968;
  3944   34.921              41           60960           15238          0.3974;
  3945   34.930              41           61140           15285          0.3980;
  3946   34.939              41           61323           15331          0.3987;
  3947   34.947              41           61509           15377          0.3987;
  3948   34.956              41           61697           15424          0.3993;
  3949   34.965              41           61887           15470          0.3993;
  3950   34.974              41           62079           15517          0.3999;
  3951   34.983              41           62268           15566          0.3999;
  3952   34.992              41           62457           15615          0.3999;
  3953   35.001              41           62649           15664          0.3999;
  3954   35.009              41           62843           15713          0.3993;
  3955   35.018              41           63041           15761          0.3993;
  3956   35.027              41           63241           15809          0.3993;
  3957   35.036              41           63440           15858          0.3993;
  3958   35.045              41           63638           15908          0.3987;
  3959   35.054              41           63835           15959          0.3987;
  3960   35.063              41           64034           16010          0.3980;
  3961   35.071              41           64236           16061          0.3974;
  3962   35.080              41           64442           16111          0.3974;
  3963   35.089              41           64650           16162          0.3968;
  3964   35.098              41           64859           16212          0.3962;
  3965   35.107              40           65064           16266          0.3956;
  3966   35.116              40           65270           16319          0.3944;
  3967   35.124              40           65480           16372          0.3938;
  3968   35.133              40           65694           16425          0.3932;
  3969   35.142              40           65910           16478          0.3919;
  3970   35.151              40           66128           16531          0.3913;
  3971   35.160              40           66345           16586          0.3901;
  3972   35.169              40           66561           16642          0.3889;
  3973   35.178              40           66780           16698          0.3883;
  3974   35.186              40           67003           16753          0.3871;
  3975   35.195              39           67229           16808          0.3858;
  3976   35.204              39           67457           16863          0.3846;
  3977   35.213              39           67681           16920          0.3834;
  3978   35.222              39           67904           16978          0.3816;
  3979   35.231              39           68130           17035          0.3803;
  3980   35.240              39           68360           17092          0.3791;
  3981   35.248              39           68593           17149          0.3773;
  3982   35.257              38           68827           17205          0.3761;
  3983   35.266              38           69057           17264          0.3742;
  3984   35.275              38           69287           17323          0.3730;
  3985   35.284              38           69520           17383          0.3712;
  3986   35.293              38           69758           17441          0.3694;
  3987   35.302              38           69997           17500          0.3675;
  3988   35.310              37           70237           17559          0.3657;
  3989   35.319              37           70474           17620          0.3639;
  3990   35.328              37           70712           17681          0.3620;
  3991   35.337              37           70954           17742          0.3602;
  3992   35.346              37           71199           17802          0.3578;
  3993   35.355              36           71447           17862          0.3559;
  3994   35.364              36           71692           17924          0.3541;
  3995   35.372              36           71936           17987          0.3516;
  3996   35.381              36           72184           18050          0.3498;
  3997   35.390              36           72436           18112          0.3474;
  3998   35.399              35           72692           18174          0.3449;
  3999   35.408              35           72950           18237          0.3425;
  4000   35.417              35           73203           18302          0.3407;
  4001   35.426              35           73457           18367          0.3382;
  4002   35.434              34           73715           18432          0.3358;
  4003   35.443              34           73977           18496          0.3333;
  4004   35.452              34           74241           18561          0.3309;
  4005   35.461              34           74501           18626          0.3278;
  4006   35.470              33           74759           18693          0.3254;
  4007   35.479              33           75019           18759          0.3230;
  4008   35.488              33           75283           18824          0.3205;
  4009   35.496              32           75550           18889          0.3175;
  4010   35.505              32           75813           18954          0.3150;
  4011   35.514              32           76072           19020          0.3120;
  4012   35.523              32           76332           19086          0.3095;
  4013   35.532              31           76595           19151          0.3065;
  4014   35.541              31           76859           19216          0.3034;
  4015   35.549              31           77123           19280          0.3010;
  4016   35.558              30           77383           19346          0.2979;
  4017   35.567              30           77642           19413          0.2949;
  4018   35.576              30           77903           19479          0.2918;
  4019   35.585              30           78165           19544          0.2888;
  4020   35.594              29           78428           19609          0.2857;
  4021   35.603              29           78688           19675          0.2827;
  4022   35.611              29           78948           19741          0.2796;
  4023   35.620              28           79208           19807          0.2766;
  4024   35.629              28           79471           19872          0.2735;
  4025   35.638              28           79735           19936          0.2698;
  4026   35.647              27           79998           20001          0.2668;
  4027   35.656              27           80259           20066          0.2637;
  4028   35.665              27           80520           20132          0.2601;
  4029   35.673              26           80783           20197          0.2570;
  4030   35.682              26           81045           20263          0.2534;
  4031   35.691              26           81307           20328          0.2503;
  4032   35.700              25           81570           20394          0.2466;
  4033   35.709              25           81833           20460          0.2430;
  4034   35.718              25           82097           20526          0.2399;
  4035   35.727              24           82362           20591          0.2363;
  4036   35.735              24           82626           20658          0.2326;
  4037   35.744              23           82889           20724          0.2289;
  4038   35.753              23           83152           20790          0.2259;
  4039   35.762              23           83417           20855          0.2222;
  4040   35.771              22           83682           20920          0.2186;
  4041   35.780              22           83946           20986          0.2149;
  4042   35.789              22           84209           21052          0.2112;
  4043   35.797              21           84471           21118          0.2076;
  4044   35.806              21           84734           21183          0.2039;
  4045   35.815              20           84997           21247          0.2002;
  4046   35.824              20           85257           21313          0.1966;
  4047   35.833              20           85515           21379          0.1923;
  4048   35.842              19           85773           21445          0.1886;
  4049   35.851              19           86033           21510          0.1850;
  4050   35.859              18           86294           21573          0.1813;
  4051   35.868              18           86553           21637          0.1770;
  4052   35.877              18           86808           21702          0.1734;
  4053   35.886              17           87061           21767          0.1697;
  4054   35.895              17           87317           21830          0.1654;
  4055   35.904              17           87574           21892          0.1618;
  4056   35.913              16           87829           21955          0.1575;
  4057   35.921              16           88079           22019          0.1538;
  4058   35.930              15           88329           22083          0.1502;
  4059   35.939              15           88581           22146          0.1459;
  4060   35.948              14           88835           22207          0.1416;
  4061   35.957              14           89086           22269          0.1380;
  4062   35.966              14           89333           22332          0.1337;
  4063   35.974              13           89579           22395          0.1300;
  4064   35.983              13           89827           22458          0.1258;
  4065   35.992              12           90077           22518          0.1215;
  4066   36.001              12           90324           22579          0.1178;
  4067   36.010              12           90566           22641          0.1136;
  4068   36.019              11           90805           22703          0.1093;
  4069   36.028              11           91046           22764          0.1056;
  4070   36.036              10           91288           22822          0.1013;
  4071   36.045              10           91530           22880          0.0971;
  4072   36.054               9           91765           22939          0.0928;
  4073   36.063               9           91995           22999          0.0885;
  4074   36.072               9           92224           23057          0.0849;
  4075   36.081               8           92453           23114          0.0806;
  4076   36.090               8           92684           23170          0.0763;
  4077   36.098               7           92911           23225          0.0720;
  4078   36.107               7           93131           23281          0.0678;
  4079   36.116               6           93348           23338          0.0635;
  4080   36.125               6           93564           23393          0.0598;
  4081   36.134               6           93781           23447          0.0556;
  4082   36.143               5           93997           23499          0.0513;
  4083   36.152               5           94210           23551          0.0470;
  4084   36.160               4           94416           23604          0.0427;
  4085   36.169               4           94618           23657          0.0385;
  4086   36.178               3           94819           23708          0.0342;
  4087   36.187               3           95020           23758          0.0299;
  4088   36.196               3           95222           23806          0.0256;
  4089   36.205               2           95421           23854          0.0214;
  4090   36.214               2           95614           23902          0.0171;
  4091   36.222               1           95801           23951          0.0128;
  4092   36.231               1           95987           23999          0.0085;
  4093   36.240               0           96172           24046          0.0043;
  4094   36.249              -0           96358           24091          0.0000;
  4095   36.258              -1           96542           24136         -0.0043;
  4096   36.267              -1           96724           24179         -0.0085;
  4097   36.276              -1           96901           24224         -0.0128;
  4098   36.284              -2           97072           24269         -0.0165;
  4099   36.293              -2           97241           24312         -0.0208;
  4100   36.302              -3           97409           24355         -0.0250;
  4101   36.311              -3           97576           24396         -0.0293;
  4102   36.320              -4           97741           24436         -0.0336;
  4103   36.329              -4           97903           24475         -0.0379;
  4104   36.338              -4           98061           24514         -0.0421;
  4105   36.346              -5           98214           24553         -0.0464;
  4106   36.355              -5           98363           24592         -0.0507;
  4107   36.364              -6           98508           24629         -0.0549;
  4108   36.373              -6           98651           24666         -0.0592;
  4109   36.382              -7           98792           24701         -0.0635;
  4110   36.391              -7           98928           24735         -0.0678;
  4111   36.399              -7           99063           24767         -0.0714;
  4112   36.408              -8           99195           24798         -0.0757;
  4113   36.417              -8           99321           24829         -0.0800;
  4114   36.426              -9           99441           24859         -0.0842;
  4115   36.435              -9           99556           24889         -0.0885;
  4116   36.444             -10           99669           24918         -0.0928;
  4117   36.453             -10           99777           24945         -0.0965;
  4118   36.461             -10           99881           24971         -0.1007;
  4119   36.470             -11           99981           24997         -0.1050;
  4120   36.479             -11          100077           25021         -0.1093;
  4121   36.488             -12          100169           25044         -0.1129;
  4122   36.497             -12          100256           25065         -0.1172;
  4123   36.506             -13          100340           25085         -0.1215;
  4124   36.515             -13          100420           25104         -0.1252;
  4125   36.523             -13          100494           25122         -0.1294;
  4126   36.532             -14          100563           25140         -0.1337;
  4127   36.541             -14          100629           25157         -0.1374;
